id,avg wind_speed,Precipitation_Amount_(rain),Max_temperature,Min_temperature,humidity,Transmission_mode,Duration
1787,10.67,0,NA,NA,90.17015833,Seed-borne,11
1788,20,5.8,NA,NA,91.25271223,Seed-borne,11
1789,7.46,28,NA,NA,94.94021378,Seed-borne,11
1790,13.75,7,NA,NA,92.9585411,Seed-borne,11
1791,9.33,6.1,NA,NA,90.14732171,Seed-borne,11
1792,16.33,0.1,NA,NA,93.97379963,Seed-borne,11
1793,9.5,2.9,NA,NA,93.79503425,Seed-borne,11
1794,20.33,0.2,NA,NA,93.69111672,Seed-borne,11
1795,19.38,0,NA,NA,92.76039164,Seed-borne,11
1796,9.96,4.5,NA,NA,94.35110201,Seed-borne,11
1797,19.25,2.6,NA,NA,91.58076549,Seed-borne,11
1798,15.96,0.6,NA,NA,91.1508798,Seed-borne,11
1799,6.46,3.5,NA,NA,91.79430166,Seed-borne,11
1800,15.63,1.7,NA,NA,91.07355541,Seed-borne,11
1801,18.63,0.1,NA,NA,92.86056895,Seed-borne,11
1802,11,1.8,NA,NA,94.3138837,Seed-borne,11
1803,13.46,9.2,NA,NA,95.64807631,Seed-borne,11
1804,24,5.2,NA,NA,91.53720922,Seed-borne,11
1805,14.29,1,NA,NA,99.64573002,Seed-borne,11
1806,11.54,4.2,NA,NA,95.11294697,Seed-borne,11
1807,8.92,13,NA,NA,93.69979946,Seed-borne,11
1808,14.29,0.8,NA,NA,90.92669463,Seed-borne,11
1809,11.63,2.1,NA,NA,90.98617591,Seed-borne,11
1810,8.54,0,NA,NA,99.18843684,Seed-borne,11
1811,8.21,3.7,NA,NA,91.81320717,Seed-borne,11
1812,17.92,0.8,NA,NA,96.93649473,Seed-borne,11
1813,7.5,0.8,NA,NA,96.46168931,Seed-borne,11
1814,11.71,0,NA,NA,99.34854917,Seed-borne,11
1815,8.96,0.1,NA,NA,99.65809151,Seed-borne,11
1816,9.42,0.1,NA,NA,95.23797989,Seed-borne,11
1817,9.38,4.3,NA,NA,97.61361544,Seed-borne,11
1818,11.04,1,NA,NA,93.40548703,Seed-borne,11
1819,7.12,1.6,NA,NA,95.01630593,Seed-borne,11
1820,7.38,0,NA,NA,91.30924833,Seed-borne,11
1821,5.79,0.3,NA,NA,97.00155491,Seed-borne,11
1822,6.38,0.3,NA,NA,90.01734526,Seed-borne,11
1823,6.58,1,NA,NA,94.18955816,Seed-borne,11
1824,12.5,1.4,NA,NA,95.48763389,Seed-borne,11
1825,17.41,1.7,NA,NA,94.01014388,Seed-borne,11
1826,9.59,6.4,NA,NA,95.78923137,Seed-borne,11
1827,21.79,0.8,9.1,4.4,97.00396405,Seed-borne,11
1828,17.46,0.6,8.9,4.6,96.65248672,Seed-borne,11
1829,7.83,0.9,7.2,1.2,96.30484325,Seed-borne,11
1830,15.46,5.1,12.8,-0.9,96.66355213,Seed-borne,11
1831,12.83,2.8,12.8,6.1,91.95614918,Seed-borne,11
1832,10.96,1.6,12.9,7.9,93.31410447,Seed-borne,11
1833,10.5,0,12.1,8.9,91.20106019,Seed-borne,11
1834,12.5,0,11.1,7,93.64761266,Seed-borne,11
1835,13.37,2.3,9.4,6.3,92.73041222,Seed-borne,11
1836,19.21,27.8,7.4,4.6,91.64509299,Seed-borne,11
1837,19.55,0,6,1.7,93.27565685,Seed-borne,11
1838,16.46,0,4.4,1.7,98.08951196,Seed-borne,11
1839,12.29,0,3.9,2.8,98.62048026,Seed-borne,11
1840,10.83,0,3.7,2.6,91.91185319,Seed-borne,11
1841,6.29,0,2,-2,92.17170353,Seed-borne,11
1842,4.71,3.5,1.9,-2,97.76865458,Seed-borne,11
1843,2.79,1.8,3.7,-1.1,93.39676499,Seed-borne,11
1844,8.5,0,3.3,0,95.59224018,Seed-borne,11
1845,14.33,0,3.1,-0.6,91.14723422,Seed-borne,11
1846,12.33,0,3,-0.4,94.59086121,Seed-borne,11
1847,4.75,0,4.6,1.2,98.38227669,Seed-borne,11
1848,8.54,0.3,5.1,1.7,95.89739958,Seed-borne,11
1849,1.13,0.5,6,3.3,95.66997327,Seed-borne,11
1850,8.08,13,6.7,2.8,91.10510371,Seed-borne,11
1851,20.46,13.9,8.3,5.2,96.96637916,Seed-borne,11
1852,19.08,7.4,8.7,5.9,92.48519606,Seed-borne,11
1853,12.25,11.8,12.3,6.8,94.65830608,Seed-borne,11
1854,17.46,0.2,13.3,6.7,95.11320315,Seed-borne,11
1855,16.79,1,13,9.4,94.48414544,Seed-borne,11
1856,14.33,0,11.1,7,91.72546257,Seed-borne,11
1857,3.79,0.1,9.2,-0.7,94.90485697,Seed-borne,11
1858,13.75,2.8,10.6,5,98.3670985,Seed-borne,11
1859,13.54,0,11.6,6.1,92.56492864,Seed-borne,11
1860,10.96,4.3,13.8,6.7,95.16333673,Seed-borne,11
1861,10.96,1,13.4,9.4,92.36099489,Seed-borne,11
1862,19.33,2.9,12,8.8,92.19906776,Seed-borne,11
1863,10.63,0.2,14,6.8,90.79093862,Seed-borne,11
1864,8.04,8.8,9.6,6.1,95.94643831,Seed-borne,11
1865,4.58,4.9,8.9,6.7,99.96906006,Seed-borne,11
1866,6.13,1.6,7.3,4.9,99.64328526,Seed-borne,11
1867,13.29,0,4.7,2.8,96.97300803,Seed-borne,11
1868,11.42,2.9,4.6,2.4,95.65754365,Seed-borne,11
1869,12.67,0.6,4.8,1.8,91.64194826,Seed-borne,11
1870,11.63,0.2,4.4,1.7,91.49882979,Seed-borne,11
1871,12.42,6.7,6.4,1.1,92.90736493,Seed-borne,11
1872,16.46,16.8,5.7,0.6,95.71935435,Seed-borne,11
1873,10.96,0,6,2.4,90.73966792,Seed-borne,11
1874,13.7,4.4,5.3,1.9,91.52421214,Seed-borne,11
1875,13.59,17,7,2.1,95.02156793,Seed-borne,11
1876,10.04,1.6,11.8,3.7,96.92786777,Seed-borne,11
1877,11.92,1.4,11.7,6,95.67906668,Seed-borne,11
1878,8.71,9.3,10,5.1,96.7036223,Seed-borne,11
1879,13.59,7.4,8.9,5.6,94.38420565,Seed-borne,11
1880,17.79,0.7,10.6,2.3,94.73860514,Seed-borne,11
1881,12,2.9,12.8,1.7,95.41122824,Seed-borne,11
1882,21.84,1.5,12.8,6,91.40896307,Seed-borne,11
1883,22.95,0.6,11.4,7.1,95.21224392,Seed-borne,11
1884,23.63,0.1,14.3,3.9,93.28415295,Seed-borne,11
1885,14.79,1.9,10.6,6,94.79998418,Seed-borne,11
1886,9.38,2.7,12.2,4.6,91.48889469,Seed-borne,11
1887,13.92,3.3,14,5.4,98.09861043,Seed-borne,11
1888,10.46,0.3,12.7,5.9,96.38580769,Seed-borne,11
1889,9.71,0,12,2.8,94.33465411,Seed-borne,11
1890,10.29,0,13.8,5.1,99.98187601,Seed-borne,11
1891,12.17,0,12.8,8.2,97.48410555,Seed-borne,11
1892,16.04,0.2,12.3,8.2,99.7240104,Seed-borne,11
1893,9.04,0.1,10.6,5.8,99.84671638,Seed-borne,11
1894,16.13,0,10.8,1.8,90.27214288,Seed-borne,11
1895,22.29,0.4,12.7,4.4,98.29937782,Seed-borne,11
1896,20.62,2.1,10.1,3.3,95.8840407,Seed-borne,11
1897,11.25,0.3,11.1,1.8,93.00109012,Seed-borne,11
1898,11.21,0,13.9,5.9,93.45042636,Seed-borne,11
1899,8.63,0,13.1,4.4,93.84150618,Seed-borne,11
1900,8.21,0,11.2,6.1,98.80313612,Seed-borne,11
1901,6.87,0,11.1,6.7,79.19732001,Seed-borne,11
1902,14.83,1.8,12.1,6.7,84.86275707,Seed-borne,11
1903,7.21,0,13.1,-0.6,76.97696717,Seed-borne,11
1904,5.25,0,15.3,-2.8,75.62137159,Seed-borne,11
1905,8.87,0.2,10.4,-0.3,83.63276077,Seed-borne,11
1906,9.96,0.2,11.4,6.7,81.7358876,Seed-borne,11
1907,13.17,0.2,11.3,4,80.53965818,Seed-borne,11
1908,20.54,0,10,5,81.30681027,Seed-borne,11
1909,20.83,1.3,8.4,0.4,79.29573149,Seed-borne,11
1910,10.92,1.7,9.8,-2.3,79.12404171,Seed-borne,11
1911,21.29,5.8,12.2,0.6,83.55546146,Seed-borne,11
1912,28.62,5.4,12,2.4,83.63488952,Seed-borne,11
1913,14.54,0.2,11.3,0,75.88298598,Seed-borne,11
1914,10.92,0,10.6,3.9,84.84422454,Seed-borne,11
1915,13.59,0.2,11.6,5.5,84.44932014,Seed-borne,11
1916,12.08,10.2,11.6,6.1,82.24415809,Seed-borne,11
1917,14.42,17.5,10.8,3.6,81.73049149,Seed-borne,11
1918,11.25,0,10.8,-1.1,76.04203958,Seed-borne,11
1919,10.58,0,10,-1.9,78.17952126,Seed-borne,11
1920,21.25,17.4,8.2,3.3,77.0543546,Seed-borne,11
1921,17.37,5.7,10.3,3.9,81.69105088,Seed-borne,11
1922,4.88,0,12.2,3.3,81.38103349,Seed-borne,11
1923,9.33,0,11.1,6.7,84.62978302,Seed-borne,11
1924,11.42,18.1,11,7.2,84.55794703,Seed-borne,11
1925,18.63,6,12.6,7.8,82.21276599,Seed-borne,11
1926,10.41,1.3,12.9,6.1,77.21705554,Seed-borne,11
1927,14.21,0.2,10.2,7.1,82.5993307,Seed-borne,11
1928,17.71,0,7.8,5.7,79.9751579,Seed-borne,11
1929,24.71,0,5.6,3.3,83.4630147,Seed-borne,11
1930,21.79,5.9,4,2.2,77.51235009,Seed-borne,11
1931,20.62,19,5.1,1.6,77.43198948,Seed-borne,11
1932,10.41,13.3,5.9,1.6,78.22080815,Seed-borne,11
1933,10.71,1.3,6.1,4.2,84.51591287,Seed-borne,12
1934,16.66,3.7,6.1,4.2,79.04368718,Seed-borne,12
1935,11.71,9.9,7.1,4.3,84.47601498,Seed-borne,12
1936,11.96,0.2,12.8,0.4,84.09229796,Seed-borne,12
1937,7.87,8.1,13.5,1.2,79.47270984,Seed-borne,12
1938,15.29,0.8,18.1,8,78.1258666,Seed-borne,12
1939,12.96,5.2,15.6,8.8,78.02763149,Seed-borne,12
1940,11.08,0.2,14.9,5.6,75.6350708,Seed-borne,12
1941,9.21,0,15.3,5.4,84.87668973,Seed-borne,12
1942,13.75,0.1,12.9,9.6,81.02453404,Seed-borne,12
1943,20.88,0.1,14.2,9.9,84.61527627,Seed-borne,12
1944,13.54,0,14.2,6.7,81.19666206,Seed-borne,12
1945,13.29,0,18.1,10.1,76.30050373,Seed-borne,12
1946,4.75,0,18.9,3.8,77.34264002,Seed-borne,12
1947,4.54,0,NA,NA,75.68339729,Seed-borne,12
1948,1.96,0.5,NA,NA,76.43836957,Seed-borne,12
1949,7.38,0.2,NA,NA,81.31677618,Seed-borne,12
1950,15.34,0.9,NA,NA,80.30351815,Seed-borne,12
1951,11.34,2.5,NA,NA,77.07598065,Seed-borne,12
1952,16,1.1,NA,NA,76.25674874,Seed-borne,12
1953,9.38,4.4,NA,NA,75.53835214,Seed-borne,12
1954,5.96,0.3,NA,NA,75.66653335,Seed-borne,12
1955,12.62,0,NA,NA,82.33733678,Seed-borne,12
1956,10.5,1.1,NA,NA,84.14668447,Seed-borne,12
1957,6.34,2.5,NA,NA,75.98203329,Seed-borne,12
1958,5.79,0,NA,NA,80.80343786,Seed-borne,12
1959,11.54,0.5,NA,NA,75.37170612,Seed-borne,12
1960,11.79,5.3,NA,NA,81.13668716,Seed-borne,12
1961,6.25,0,NA,NA,81.79475917,Seed-borne,12
1962,6.75,5.8,NA,NA,81.53480799,Seed-borne,12
1963,9.87,0.2,NA,NA,75.00539324,Seed-borne,12
1964,9.17,0.2,NA,NA,77.90621048,Seed-borne,12
1965,12,1.5,NA,NA,82.8597549,Seed-borne,12
1966,9.25,0.8,NA,NA,82.50257909,Seed-borne,12
1967,15.96,0.6,NA,NA,76.17851932,Seed-borne,12
1968,24.41,4.1,NA,NA,76.59175937,Seed-borne,12
1969,15.04,0.6,NA,NA,76.53237965,Seed-borne,12
1970,10.75,4,NA,NA,83.03878838,Seed-borne,12
1971,14.96,0,NA,NA,76.7433897,Seed-borne,12
1972,11.38,0,NA,NA,77.91757121,Seed-borne,12
1973,8.17,0,NA,NA,80.3509046,Seed-borne,12
1974,6.54,0,NA,NA,78.71555832,Seed-borne,12
1975,5.66,0,NA,NA,80.41198458,Seed-borne,12
1976,2.62,0,NA,NA,83.91902605,Seed-borne,12
1977,0.83,0,NA,NA,81.56641891,Seed-borne,12
1978,4.54,0,NA,NA,81.97904282,Seed-borne,12
1979,4.79,0,NA,NA,80.04662756,Seed-borne,12
1980,8.58,0.2,NA,NA,81.69801729,Seed-borne,12
1981,16.54,1.2,NA,NA,76.47039772,Seed-borne,12
1982,10.41,0.7,NA,NA,76.72621429,Seed-borne,12
1983,5.33,2,NA,NA,76.75768356,Seed-borne,12
1984,2.5,0,NA,NA,77.7293114,Seed-borne,12
1985,5.04,2.6,NA,NA,82.44777468,Seed-borne,12
1986,7.96,44.9,NA,NA,77.85055621,Seed-borne,12
1987,12.08,1,NA,NA,82.82904143,Seed-borne,12
1988,7.04,8.1,NA,NA,78.51206972,Seed-borne,12
1989,2.5,2.8,NA,NA,84.16855231,Seed-borne,12
1990,2.29,7.6,NA,NA,75.40989245,Seed-borne,12
1991,5.17,0.7,NA,NA,77.52425987,Seed-borne,12
1992,8.67,0.8,NA,NA,81.83896111,Seed-borne,12
1993,10.34,0.6,NA,NA,80.13456404,Seed-borne,12
1994,8.63,2.1,NA,NA,82.68738535,Seed-borne,12
1995,5.58,0.9,NA,NA,78.63388824,Seed-borne,12
1996,6.34,23.1,NA,NA,78.58320116,Seed-borne,12
1997,4.21,6.9,NA,NA,76.11021529,Seed-borne,12
1998,4.71,0,NA,NA,75.39752705,Seed-borne,12
1999,3.63,2.2,NA,NA,75.77503808,Seed-borne,12
2000,8.92,3.8,NA,NA,83.86129998,Seed-borne,12
2001,14.42,1.1,NA,NA,72.24850829,Seed-borne,12
2002,9.71,0.9,NA,NA,82.94164078,Seed-borne,12
2003,10.75,8.3,NA,NA,86.8870535,Seed-borne,12
2004,17,0.2,NA,NA,88.16513579,Seed-borne,12
2005,11.12,0,NA,NA,72.00460848,Seed-borne,12
2006,4.46,0,NA,NA,72.01364411,Seed-borne,12
2007,6.42,1.1,NA,NA,85.08640476,Seed-borne,12
2008,3.71,0,20.2,11.8,88.80391021,Seed-borne,12
2009,4.83,1.3,19.8,11.2,75.14640198,Seed-borne,12
2010,2.88,0,17.5,10.5,83.12053888,Seed-borne,12
2011,1.46,7.5,19.2,11.2,71.91711523,Seed-borne,12
2012,1.63,5.7,16.5,12,88.36668522,Seed-borne,12
2013,6.96,0.2,17,10.2,74.68322732,Seed-borne,12
2014,6.79,0,19.8,12,88.95692783,Seed-borne,12
2015,5.83,0,20.5,14.2,70.88259632,Seed-borne,12
2016,7.67,4.2,17.9,13,79.26861738,Seed-borne,12
2017,7.5,3.4,16.4,11.7,71.4509053,Seed-borne,12
2018,7.58,0.2,19.6,10,81.86171563,Seed-borne,12
2019,13.79,0,20,14.5,78.21047693,Seed-borne,12
2020,14.83,0.2,19.1,13,74.63745355,Seed-borne,12
2021,10.08,2,18,10.5,73.84186449,Seed-borne,12
2022,10.25,1.7,19.2,11.5,72.60512854,Seed-borne,12
2023,6.17,0.6,18.5,11.6,79.78725152,Seed-borne,12
2024,4.75,0.6,17.8,7.8,74.99739774,Seed-borne,12
2025,1.38,0,19.6,7,77.62976013,Seed-borne,12
2026,5.46,0,21.6,7.2,89.89106506,Seed-borne,12
2027,9.38,0,22.8,11.7,80.76238215,Seed-borne,12
2028,7.17,0,23.6,13.5,84.48235878,Seed-borne,12
2029,7.79,0.3,22.6,10,76.2403666,Seed-borne,12
2030,13.21,1.4,20.5,12.6,81.70476368,Seed-borne,12
2031,12.46,1.2,17.4,13.2,78.54340987,Seed-borne,12
2032,9.42,0,17.5,8.6,87.98329901,Seed-borne,12
2033,10.04,0.8,17,12,78.53037059,Seed-borne,12
2034,5.46,0,17.8,12.5,74.09956958,Seed-borne,12
2035,11.21,3.6,18,12,70.89000744,Seed-borne,12
2036,10.71,2.1,17.4,11,85.72530641,Seed-borne,12
2037,13.17,0.1,14.5,11.5,83.46409075,Seed-borne,12
2038,3.33,3.4,15.1,9.3,81.45139295,Seed-borne,12
2039,5.41,0,18.5,8,82.85284045,Seed-borne,12
2040,5.41,5.4,17,6.1,71.31342851,Seed-borne,12
2041,7.08,0.2,18.4,12,74.4407048,Seed-borne,12
2042,10.63,0,18.4,8.6,76.85691248,Seed-borne,12
2043,9.5,0.9,18.5,9,77.01222585,Seed-borne,12
2044,3.17,0.5,16.1,8.5,82.7015932,Seed-borne,12
2045,5.83,0,19.1,11.1,87.06071115,Seed-borne,12
2046,8.25,8,17.6,8.4,78.62697699,Seed-borne,12
2047,12.79,1.2,17.6,8.4,80.49172597,Seed-borne,12
2048,17.46,0.1,19.8,12,81.65769588,Seed-borne,12
2049,8.58,0.3,20,7.2,73.35763537,Seed-borne,12
2050,6.54,15.6,20,13.6,83.31240346,Seed-borne,12
2051,9.67,5.5,17.8,13,73.7459581,Seed-borne,12
2052,2.88,2.6,16.8,9.8,78.45959697,Seed-borne,12
2053,4.17,0,20,6,81.76904006,Seed-borne,12
2054,8.87,0,23,8.8,87.88255345,Seed-borne,12
2055,7,0.2,20,16.8,79.95150917,Seed-borne,12
2056,3.08,0,19,12.6,87.81661683,Seed-borne,12
2057,4.63,0.5,21.5,12.8,80.90424543,Seed-borne,12
2058,3.46,2,15.5,12.5,72.97198375,Seed-borne,12
2059,8.46,3.6,16.6,11.7,73.19897535,Seed-borne,12
2060,6.58,0,15.3,12,82.11319791,Seed-borne,12
2061,3.21,0,15.8,5,79.15532398,Seed-borne,12
2062,5.09,0,21.1,7,88.3313023,Seed-borne,12
2063,6.38,0,17.1,7.5,76.44048625,Seed-borne,12
2064,9.17,0,16.6,12.1,74.27607475,Seed-borne,12
2065,8.17,0,17.1,14,82.09053379,Seed-borne,12
2066,8.96,3.4,19.1,13.5,83.20630007,Seed-borne,12
2067,10.25,1.4,17.5,14.5,84.09985284,Seed-borne,12
2068,6.58,0.8,18.2,13.2,79.46283115,Seed-borne,12
2069,6.13,0,19.5,13,74.89465426,Seed-borne,12
2070,7.62,4,22,14.4,86.97061481,Seed-borne,12
2071,12.5,0.3,19.8,13.4,79.47557931,Seed-borne,12
2072,14.37,15.6,18.6,12,82.09281674,Seed-borne,12
2073,14.67,0.3,19.2,14,76.66724969,Seed-borne,12
2074,15.67,0,21.9,13.3,89.86454053,Seed-borne,12
2075,16.38,0,19,13.9,78.00774772,Seed-borne,12
2076,6.75,0,18.6,12.5,78.20392774,Seed-borne,12
2077,3.83,0,17.8,7,81.13449097,Seed-borne,12
2078,7.96,0,22.1,12.2,80.57226761,Seed-borne,12
2079,11.96,1.2,21.2,13.9,86.20899734,Seed-borne,12
2080,3.96,9.8,18.7,13.1,78.51063754,Seed-borne,12
2081,13.04,5.3,18.1,13.4,71.14782585,Seed-borne,12
2082,15.41,0,17,11.3,79.1188943,Seed-borne,12
2083,18.21,5.2,19,11,71.23690851,Seed-borne,12
2084,16.29,0,16,10.9,73.48655995,Seed-borne,12
2085,6.13,0.1,16.4,4.8,77.17331847,Seed-borne,12
2086,2.04,0,17.3,11.1,80.94023552,Seed-borne,12
2087,1.71,0.1,17.7,7,86.84264005,Seed-borne,12
2088,1.21,0,18,7.1,70.95705996,Seed-borne,12
2089,1.71,0,19.5,6.8,79.79609448,Seed-borne,12
2090,1.83,0,16.8,7.8,73.96164569,Seed-borne,12
2091,2.71,0,16.5,4.6,74.36794079,Seed-borne,12
2092,3.63,0,15.4,12.5,75.99987588,Seed-borne,12
2093,2.33,0,18.6,4.4,73.65346838,Seed-borne,12
2094,3.88,0,15.4,10.2,89.05587886,Seed-borne,12
2095,1.87,0,16.6,10.6,86.14290267,Seed-borne,12
2096,4.79,0,16.1,11.8,86.79261344,Seed-borne,12
2097,3.88,1.2,16.6,10.7,88.07112278,Seed-borne,12
2098,0.42,0.7,14.5,12.4,81.68688879,Seed-borne,12
2099,2.33,16.5,15.8,12.4,82.286484,Seed-borne,12
2100,4.25,0.9,14.6,9.1,73.81994896,Seed-borne,12
2101,4.33,8.2,15,7.5,57.36469955,Seed-borne,12
2102,21.29,13.1,10.7,9,55.32222678,Seed-borne,12
2103,17.79,0.2,11.7,8,52.88667115,Seed-borne,12
2104,7.58,14.9,14.3,8.5,56.18107663,Seed-borne,12
2105,9.71,4.2,17,11.4,60.39523266,Seed-borne,12
2106,2,9.9,14.3,7,52.26994674,Seed-borne,12
2107,4.42,0,14.6,5.8,50.40609436,Seed-borne,12
2108,3.79,3.2,13.4,5.6,63.65861483,Seed-borne,12
2109,2.83,1.5,13.5,8.6,51.11044023,Seed-borne,12
2110,7.12,0.5,15.8,7.4,69.35161206,Seed-borne,12
2111,13.17,22.9,14,8.2,55.55164819,Seed-borne,12
2112,4.75,3.2,14,7.8,52.50987966,Seed-borne,12
2113,2.83,0.2,15.4,5.2,57.27927475,Seed-borne,12
2114,5.79,0,12.8,8.4,51.93952357,Seed-borne,12
2115,5.63,7,12.8,2.4,55.99375012,Seed-borne,12
2116,11.96,26.7,13.9,4.6,62.26244581,Seed-borne,12
2117,10.13,9.7,13.3,7.9,68.00096043,Seed-borne,12
2118,5.88,0.3,12.7,9.5,52.95261751,Seed-borne,12
2119,8.5,0,13.5,8,60.5160021,Seed-borne,12
2120,9.67,0,13,8.5,57.53161469,Seed-borne,12
2121,5.91,0.9,8.3,2.8,57.72920846,Seed-borne,12
2122,8.12,0,10.5,1.3,60.49244602,Seed-borne,12
2123,7.62,0,11.2,1.5,51.29043632,Seed-borne,12
2124,6,0,12,3.4,62.65692638,Seed-borne,12
2125,11.08,0.3,10.9,2.1,66.76090123,Seed-borne,12
2126,14.79,0,9.5,4,66.99765375,Seed-borne,12
2127,7.75,0,9.8,5.1,52.89368299,Seed-borne,12
2128,5.88,0,10.6,4.6,68.49299897,Seed-borne,12
2129,5.46,0,10.6,3.5,55.27564977,Seed-borne,12
2130,9.92,0.1,10.5,4.6,52.13864034,Seed-borne,12
2131,18.58,2.2,8.8,2.6,51.29142534,Seed-borne,12
2132,13.79,0.6,8.2,4,64.72543073,Seed-borne,12
2133,5.17,1.2,7.8,-0.5,51.59100753,Seed-borne,12
2134,5.63,2.9,8.6,0.4,67.09608099,Seed-borne,12
2135,17.67,7.2,9.2,1.5,60.76645256,Seed-borne,12
2136,19.87,1.3,9.2,6,58.45742907,Seed-borne,12
2137,6.17,0,10,7.2,53.00366334,Seed-borne,12
2138,7.38,0,9.6,3.2,54.30329632,Seed-borne,12
2139,8.71,0,9.3,0.7,64.10651528,Seed-borne,12
2140,6.75,2.4,9,1.2,55.83288958,Seed-borne,12
2141,7.96,0,11.3,0.1,56.7685316,Seed-borne,12
2142,11.17,0.3,11.8,8.9,65.64381357,Seed-borne,12
2143,11.42,2.4,12.4,10.4,66.02411187,Seed-borne,12
2144,12.12,0.1,11.4,3.5,62.1445102,Seed-borne,12
2145,23.09,4.5,11.2,5.5,62.26594559,Seed-borne,12
